stratum	control	replicate	spearman	mae
protein_identity_cold	ligand_permutation	87	-0.04843771305149501	1.5249709556082507
protein_identity_cold	ligand_permutation	88	0.019399319254242577	1.4741139508603096
protein_identity_cold	ligand_permutation	89	0.054314219427885134	1.4597242865235303
protein_identity_cold	ligand_permutation	90	0.0030570172278228946	1.5073571244239368
protein_identity_cold	ligand_permutation	91	0.01180459027856148	1.4811704187149495
protein_identity_cold	ligand_permutation	92	0.03044221747157106	1.4912105663430952
protein_identity_cold	ligand_permutation	93	-0.02997974533836487	1.4931472355458015
protein_identity_cold	ligand_permutation	94	0.06000823760902879	1.4453191676262644
protein_identity_cold	ligand_permutation	95	-0.013574637186053689	1.512824887437177
protein_identity_cold	ligand_permutation	96	-0.0070756221551987195	1.4926076680624847
protein_identity_cold	ligand_permutation	97	0.04160110223662815	1.4477207175336868
protein_identity_cold	ligand_permutation	98	-0.011081148297959325	1.4894033423776238
protein_identity_cold	ligand_permutation	99	-0.04847103166858832	1.5203632877931357
protein_identity_cold	joint_permutation	0	-0.01491182956880919	1.4716606319273056
protein_identity_cold	joint_permutation	1	0.024083436158583067	1.4860564078538654
protein_identity_cold	joint_permutation	2	-0.04439689770631865	1.509074911199345
protein_identity_cold	joint_permutation	3	0.07558551139228716	1.438476064233646
protein_identity_cold	joint_permutation	4	0.05238746568368918	1.472030271182068
protein_identity_cold	joint_permutation	5	0.06192875651343084	1.466793509558029
protein_identity_cold	joint_permutation	6	-0.038533594189398834	1.4962023953009373
protein_identity_cold	joint_permutation	7	-0.012616134266750833	1.5066906273226621
protein_identity_cold	joint_permutation	8	-0.10998364451523257	1.5881116956855696
protein_identity_cold	joint_permutation	9	0.022931639422996808	1.4838977724915208
protein_identity_cold	joint_permutation	10	-0.059368199998395633	1.5388532338585108
protein_identity_cold	joint_permutation	11	0.019445220784363674	1.4754344057966828
protein_identity_cold	joint_permutation	12	0.028838440120613693	1.4604175017030017
protein_identity_cold	joint_permutation	13	0.02940313821402112	1.4596798838417004
protein_identity_cold	joint_permutation	14	-0.08508589480137439	1.57241927245501
protein_identity_cold	joint_permutation	15	-0.0026071947326065537	1.501625929650837
protein_identity_cold	joint_permutation	16	-0.09480869088021357	1.5422565317585795
protein_identity_cold	joint_permutation	17	-0.019519132119155434	1.5237555670349288
protein_identity_cold	joint_permutation	18	0.054946229205520204	1.4682795384666838
protein_identity_cold	joint_permutation	19	0.09790450879441454	1.4481506353984694
protein_identity_cold	joint_permutation	20	0.07271579735804391	1.4401591256283905
protein_identity_cold	joint_permutation	21	-0.027664372685002277	1.5273381389052123
protein_identity_cold	joint_permutation	22	0.0030272799462121858	1.4915668902893442
protein_identity_cold	joint_permutation	23	0.00496452194325838	1.4970094601264279
protein_identity_cold	joint_permutation	24	0.005533848986211955	1.4703079695431878
protein_identity_cold	joint_permutation	25	0.015298165607374787	1.4898726356755676
protein_identity_cold	joint_permutation	26	-0.006895100814964414	1.4839526978018234
protein_identity_cold	joint_permutation	27	-0.01642731857011171	1.5078946520515857
protein_identity_cold	joint_permutation	28	0.014175552378768016	1.4655249125725978
protein_identity_cold	joint_permutation	29	-0.036011971421778706	1.5388078979311344
protein_identity_cold	joint_permutation	30	0.029994922457195233	1.460261292543055
protein_identity_cold	joint_permutation	31	0.06981518279610743	1.4623692283465481
protein_identity_cold	joint_permutation	32	-0.00197734414029715	1.4698998539356325
protein_identity_cold	joint_permutation	33	0.0010735035270255976	1.4814748566449016
protein_identity_cold	joint_permutation	34	-0.08645503841824154	1.5158702683389262
protein_identity_cold	joint_permutation	35	0.01852669661710177	1.4654185289321668
protein_identity_cold	joint_permutation	36	-0.06647331265278507	1.5047068698236141
protein_identity_cold	joint_permutation	37	-0.002628973120322688	1.464718295790861
protein_identity_cold	joint_permutation	38	0.015774455677986143	1.4901963941366825
protein_identity_cold	joint_permutation	39	0.03675707151108794	1.4752688409488264
protein_identity_cold	joint_permutation	40	-0.02146279045912178	1.4921741017587116
protein_identity_cold	joint_permutation	41	0.03212268246427646	1.4705547975928763
protein_identity_cold	joint_permutation	42	0.025533466477118846	1.4941314451261418
protein_identity_cold	joint_permutation	43	0.001405919446773524	1.4865868975872651
protein_identity_cold	joint_permutation	44	0.061658711029680256	1.438819860221534
protein_identity_cold	joint_permutation	45	-0.02930072350971868	1.5099563112613845
protein_identity_cold	joint_permutation	46	-0.010510216485630615	1.5042504471973692
protein_identity_cold	joint_permutation	47	-0.023525891490370977	1.5148137450227024
protein_identity_cold	joint_permutation	48	-0.04779792962762974	1.475322134589641
protein_identity_cold	joint_permutation	49	-0.007946579501264156	1.4915901503348348
protein_identity_cold	joint_permutation	50	-0.08593099594935903	1.5588084799367452
protein_identity_cold	joint_permutation	51	-0.03702834481857294	1.4887492998313419
protein_identity_cold	joint_permutation	52	-0.02111322316118345	1.5073554103799705
protein_identity_cold	joint_permutation	53	0.07001575522034142	1.431759641671436
protein_identity_cold	joint_permutation	54	-0.010588323121562479	1.508961175425099
protein_identity_cold	joint_permutation	55	-0.038501265692378064	1.5341945933098207
protein_identity_cold	joint_permutation	56	0.01584318458195778	1.4855168331735598
protein_identity_cold	joint_permutation	57	-0.0003229147965776999	1.5132697171669036
protein_identity_cold	joint_permutation	58	0.032933794633271896	1.448365586410991
protein_identity_cold	joint_permutation	59	0.020225423405212276	1.4960355867874713
protein_identity_cold	joint_permutation	60	0.08841394102729067	1.4367479950447335
protein_identity_cold	joint_permutation	61	0.019207200325245217	1.446686565234401
protein_identity_cold	joint_permutation	62	0.05216745915625395	1.466154869507178
protein_identity_cold	joint_permutation	63	-0.017396310815520243	1.5031695899011734
protein_identity_cold	joint_permutation	64	0.012849713827286401	1.510923647929753
protein_identity_cold	joint_permutation	65	0.010158058598977823	1.470795199435957
protein_identity_cold	joint_permutation	66	-0.00817861618141502	1.4765069827285706
protein_identity_cold	joint_permutation	67	0.00314154020667491	1.459406215785197
protein_identity_cold	joint_permutation	68	0.023959364811111314	1.4684317342042401
protein_identity_cold	joint_permutation	69	-0.05991741427411874	1.4967967945854699
protein_identity_cold	joint_permutation	70	0.04573686737305542	1.4730869681698755
protein_identity_cold	joint_permutation	71	-0.025557157589439414	1.50582130782659
protein_identity_cold	joint_permutation	72	0.05829137210120579	1.453886305600436
protein_identity_cold	joint_permutation	73	0.008606660288915227	1.4812065662325993
protein_identity_cold	joint_permutation	74	0.058080242548384925	1.4482453513549978
protein_identity_cold	joint_permutation	75	0.10285064544738248	1.4517849288284979
protein_identity_cold	joint_permutation	76	-0.0665923851704379	1.5615324861946316
protein_identity_cold	joint_permutation	77	0.033619045686191645	1.4672531111122855
protein_identity_cold	joint_permutation	78	0.07228565559997366	1.4437811062973545
protein_identity_cold	joint_permutation	79	-0.0524047404530896	1.4983631803614366
protein_identity_cold	joint_permutation	80	0.028815796054407115	1.4999997729040568
protein_identity_cold	joint_permutation	81	0.0019256432233059173	1.4813421214143436
protein_identity_cold	joint_permutation	82	-0.010304770756722644	1.4751393827447572
protein_identity_cold	joint_permutation	83	-0.04359677009473232	1.5253886615423908
protein_identity_cold	joint_permutation	84	-0.07259857570854113	1.5105967889517216
protein_identity_cold	joint_permutation	85	0.0321741346170572	1.4744376460540978
protein_identity_cold	joint_permutation	86	0.04283612229099143	1.4717763332713718
protein_identity_cold	joint_permutation	87	-0.00777599066317542	1.4987637666294813
protein_identity_cold	joint_permutation	88	-0.007381632356006015	1.5188185827634586
protein_identity_cold	joint_permutation	89	-0.06954168187192823	1.5348588301558397
protein_identity_cold	joint_permutation	90	-0.044186885866893635	1.498586380275828
protein_identity_cold	joint_permutation	91	0.05441564700250755	1.45856457569493
protein_identity_cold	joint_permutation	92	0.08212980633400839	1.4602171412441698
protein_identity_cold	joint_permutation	93	0.04984819797303864	1.4513054943222594
protein_identity_cold	joint_permutation	94	-0.003975171221454788	1.4667223724229126
protein_identity_cold	joint_permutation	95	0.02804151621163865	1.4658650499531782
protein_identity_cold	joint_permutation	96	-0.058349482168611355	1.5398878469968542
protein_identity_cold	joint_permutation	97	-0.05246754657898109	1.518447095624234
protein_identity_cold	joint_permutation	98	-0.05281625013844941	1.533145578166027
protein_identity_cold	joint_permutation	99	-0.025738605951677283	1.5169174916489263
protein_identity_cold_including_double	protein_permutation	0	0.18700416942489037	1.3629480148365003
protein_identity_cold_including_double	protein_permutation	1	0.11682940394372374	1.4242743895251802
protein_identity_cold_including_double	protein_permutation	2	0.15188528922008057	1.3927373470161428
protein_identity_cold_including_double	protein_permutation	3	0.14097262395544122	1.403092539892557
protein_identity_cold_including_double	protein_permutation	4	0.16205268072773624	1.3887952668796937
protein_identity_cold_including_double	protein_permutation	5	0.16600455501558983	1.383841535199168
protein_identity_cold_including_double	protein_permutation	6	0.13715065578531302	1.4105919347775389
protein_identity_cold_including_double	protein_permutation	7	0.16787782575568114	1.385536135179249
protein_identity_cold_including_double	protein_permutation	8	0.164790399053884	1.3810356265009112
protein_identity_cold_including_double	protein_permutation	9	0.21105091549359678	1.371762208001221
protein_identity_cold_including_double	protein_permutation	10	0.22326629457965316	1.3648030737970156
protein_identity_cold_including_double	protein_permutation	11	0.16213644737490268	1.4068014411674168
protein_identity_cold_including_double	protein_permutation	12	0.14620112386341813	1.404720596194443
protein_identity_cold_including_double	protein_permutation	13	0.1569312586489939	1.3968841116631536
protein_identity_cold_including_double	protein_permutation	14	0.14968776036954318	1.3983058693065238
protein_identity_cold_including_double	protein_permutation	15	0.14861136243751855	1.4037914905426927
protein_identity_cold_including_double	protein_permutation	16	0.18694535276142948	1.3761269208757996
protein_identity_cold_including_double	protein_permutation	17	0.20860753513711533	1.3635263952593093
protein_identity_cold_including_double	protein_permutation	18	0.18580994707345436	1.3775811508375635
protein_identity_cold_including_double	protein_permutation	19	0.18352588224197347	1.3552131511645877
protein_identity_cold_including_double	protein_permutation	20	0.20409933720994303	1.3739192918421987
protein_identity_cold_including_double	protein_permutation	21	0.1758026050197059	1.3897443291272213
protein_identity_cold_including_double	protein_permutation	22	0.20703628050163755	1.3534460649845972
protein_identity_cold_including_double	protein_permutation	23	0.14090691154258855	1.4005423298459616
protein_identity_cold_including_double	protein_permutation	24	0.17383759644473168	1.3745861462790874
protein_identity_cold_including_double	protein_permutation	25	0.17374910157422238	1.385632137698041
protein_identity_cold_including_double	protein_permutation	26	0.1638557907456929	1.3834750423311115
protein_identity_cold_including_double	protein_permutation	27	0.19896692910418132	1.3680928019882461
protein_identity_cold_including_double	protein_permutation	28	0.19750839431709316	1.3586828152395483
protein_identity_cold_including_double	protein_permutation	29	0.23300939521259845	1.3493727932669421
protein_identity_cold_including_double	protein_permutation	30	0.14683735311241597	1.3878641269001895
protein_identity_cold_including_double	protein_permutation	31	0.21400200126867225	1.3516849916269773
protein_identity_cold_including_double	protein_permutation	32	0.16012918131151882	1.3834638741699559
protein_identity_cold_including_double	protein_permutation	33	0.17157494726560943	1.3945706647611424
protein_identity_cold_including_double	protein_permutation	34	0.16275669678916968	1.4057636173606953
protein_identity_cold_including_double	protein_permutation	35	0.12934782552138235	1.417182078611946
protein_identity_cold_including_double	protein_permutation	36	0.21434983360103196	1.3490876898291986
protein_identity_cold_including_double	protein_permutation	37	0.18776940630844818	1.3767269603010235
protein_identity_cold_including_double	protein_permutation	38	0.17315893314898542	1.3706016666435203
protein_identity_cold_including_double	protein_permutation	39	0.15956568071848765	1.4000912959827059
protein_identity_cold_including_double	protein_permutation	40	0.18497973777276386	1.3845036020092354
protein_identity_cold_including_double	protein_permutation	41	0.15524142949541414	1.4018102233191907
protein_identity_cold_including_double	protein_permutation	42	0.15576638514341762	1.3953975095230653
protein_identity_cold_including_double	protein_permutation	43	0.18132314829952273	1.3753555391667274
protein_identity_cold_including_double	protein_permutation	44	0.20878962869665388	1.363505236704937
protein_identity_cold_including_double	protein_permutation	45	0.14278460965772885	1.3989311770041835
protein_identity_cold_including_double	protein_permutation	46	0.21403332734402608	1.359343110592401
protein_identity_cold_including_double	protein_permutation	47	0.18447498377566804	1.3720744721486502
protein_identity_cold_including_double	protein_permutation	48	0.20771760544669743	1.356569107438868
protein_identity_cold_including_double	protein_permutation	49	0.16059294769574717	1.3974446309018311
protein_identity_cold_including_double	protein_permutation	50	0.17505105210119465	1.361075985850876
protein_identity_cold_including_double	protein_permutation	51	0.18628416176674797	1.3748796387176982
protein_identity_cold_including_double	protein_permutation	52	0.16746020246687388	1.3696982659808201
protein_identity_cold_including_double	protein_permutation	53	0.16555973956489461	1.3890769579099622
protein_identity_cold_including_double	protein_permutation	54	0.1446152523535856	1.410681834121226
protein_identity_cold_including_double	protein_permutation	55	0.19092971165834785	1.3675538331492312
protein_identity_cold_including_double	protein_permutation	56	0.154444834992529	1.3905496412707812
protein_identity_cold_including_double	protein_permutation	57	0.16556219862526692	1.3912209003577116
protein_identity_cold_including_double	protein_permutation	58	0.12978658735729892	1.4077314357871782
protein_identity_cold_including_double	protein_permutation	59	0.1605083751512397	1.3820667626146332
protein_identity_cold_including_double	protein_permutation	60	0.13632315197567443	1.408762836746499
protein_identity_cold_including_double	protein_permutation	61	0.17774305829404127	1.3968279703856643
protein_identity_cold_including_double	protein_permutation	62	0.21010537194863207	1.3557356305959551
protein_identity_cold_including_double	protein_permutation	63	0.19571293671048776	1.3753896411403939
protein_identity_cold_including_double	protein_permutation	64	0.1649106071828243	1.3881777067162158
protein_identity_cold_including_double	protein_permutation	65	0.1401282933957394	1.4040270253498401
protein_identity_cold_including_double	protein_permutation	66	0.1658250272468492	1.3921526401436464
protein_identity_cold_including_double	protein_permutation	67	0.2149050689197998	1.3426288526427979
protein_identity_cold_including_double	protein_permutation	68	0.1906942951626676	1.3771639577007002
protein_identity_cold_including_double	protein_permutation	69	0.14340853293595118	1.4024184328769522
protein_identity_cold_including_double	protein_permutation	70	0.18952423427720091	1.3748800164380248
protein_identity_cold_including_double	protein_permutation	71	0.13795517618590275	1.408563662088646
protein_identity_cold_including_double	protein_permutation	72	0.21307087812860387	1.362526845135392
protein_identity_cold_including_double	protein_permutation	73	0.10362547823615889	1.4279471694922172
protein_identity_cold_including_double	protein_permutation	74	0.16325524700412475	1.3738183160913024
protein_identity_cold_including_double	protein_permutation	75	0.14430519114264787	1.4092153182165894
protein_identity_cold_including_double	protein_permutation	76	0.14524092978023553	1.4077320920118
protein_identity_cold_including_double	protein_permutation	77	0.15093552134088772	1.4004017658671302
protein_identity_cold_including_double	protein_permutation	78	0.16027053499634647	1.3973195698717866
protein_identity_cold_including_double	protein_permutation	79	0.18196304449353332	1.3758667774359172
protein_identity_cold_including_double	protein_permutation	80	0.16152899342726026	1.3786057954660653
protein_identity_cold_including_double	protein_permutation	81	0.15202769282380782	1.411630725056545
protein_identity_cold_including_double	protein_permutation	82	0.1877162158612237	1.3780358973735627
protein_identity_cold_including_double	protein_permutation	83	0.16430527915867535	1.386995645056809
protein_identity_cold_including_double	protein_permutation	84	0.19897633184088753	1.366193302415785
protein_identity_cold_including_double	protein_permutation	85	0.17713145167975003	1.4021374408270355
protein_identity_cold_including_double	protein_permutation	86	0.15497971618566272	1.3799263680649325
protein_identity_cold_including_double	protein_permutation	87	0.15431566527573573	1.4039768095214054
protein_identity_cold_including_double	protein_permutation	88	0.12848274321078107	1.4183848304201858
protein_identity_cold_including_double	protein_permutation	89	0.17382590153911223	1.4039436529718896
protein_identity_cold_including_double	protein_permutation	90	0.19537470397359155	1.3705195376964
protein_identity_cold_including_double	protein_permutation	91	0.2229717333178468	1.3608324150642912
protein_identity_cold_including_double	protein_permutation	92	0.16405790032566617	1.3897846528370723
protein_identity_cold_including_double	protein_permutation	93	0.16705976929611208	1.3917249602230914
protein_identity_cold_including_double	protein_permutation	94	0.14159017656453862	1.4177960678553696
protein_identity_cold_including_double	protein_permutation	95	0.16575209965761123	1.383430703776012
protein_identity_cold_including_double	protein_permutation	96	0.1414553188874481	1.4120836786876716
protein_identity_cold_including_double	protein_permutation	97	0.16626778556968708	1.38429668142251
protein_identity_cold_including_double	protein_permutation	98	0.18412260271870293	1.3754989250678833
protein_identity_cold_including_double	protein_permutation	99	0.1483150940347273	1.3814903390654611
protein_identity_cold_including_double	ligand_permutation	0	0.09717827430225025	1.4632819648123394
protein_identity_cold_including_double	ligand_permutation	1	0.07479462247174687	1.4702477057601506
protein_identity_cold_including_double	ligand_permutation	2	0.10738544223846955	1.4553010612708626
protein_identity_cold_including_double	ligand_permutation	3	0.08365816025164406	1.4535025955047847
protein_identity_cold_including_double	ligand_permutation	4	0.11144366265537091	1.4486391306529818
protein_identity_cold_including_double	ligand_permutation	5	0.08005141553144393	1.4709656629712564
protein_identity_cold_including_double	ligand_permutation	6	0.0767500856874071	1.4656045482645652
protein_identity_cold_including_double	ligand_permutation	7	0.0983296080146495	1.4556636864182133
protein_identity_cold_including_double	ligand_permutation	8	0.07233184641961334	1.467819389310291
protein_identity_cold_including_double	ligand_permutation	9	0.09336068024282737	1.4522500524956394
protein_identity_cold_including_double	ligand_permutation	10	0.09365290023474225	1.455093259263771
protein_identity_cold_including_double	ligand_permutation	11	0.052208244197091594	1.4815959574556992
protein_identity_cold_including_double	ligand_permutation	12	0.08126496244834618	1.4603466199999342
protein_identity_cold_including_double	ligand_permutation	13	0.10194789790212325	1.4594125709506613
protein_identity_cold_including_double	ligand_permutation	14	0.07846121918024831	1.454988557854224
protein_identity_cold_including_double	ligand_permutation	15	0.11783694943080528	1.4401901874040297
protein_identity_cold_including_double	ligand_permutation	16	0.06175887607332245	1.4844681188405724
protein_identity_cold_including_double	ligand_permutation	17	0.07884458825261181	1.4514551292428406
protein_identity_cold_including_double	ligand_permutation	18	0.08835403885776277	1.4600656061247204
protein_identity_cold_including_double	ligand_permutation	19	0.10194607054295016	1.4480563309759669
protein_identity_cold_including_double	ligand_permutation	20	0.07064627223416407	1.4884739582654574
protein_identity_cold_including_double	ligand_permutation	21	0.06425560814377711	1.473676364411187
protein_identity_cold_including_double	ligand_permutation	22	0.11203656846553683	1.4422756539985029
protein_identity_cold_including_double	ligand_permutation	23	0.08762978154855267	1.4630858916832923
protein_identity_cold_including_double	ligand_permutation	24	0.09836800479645233	1.447760201099294
protein_identity_cold_including_double	ligand_permutation	25	0.061945931249535	1.4742352189898678
protein_identity_cold_including_double	ligand_permutation	26	0.05700840789683966	1.4879041951754968
protein_identity_cold_including_double	ligand_permutation	27	0.09537572363859945	1.464503541096436
protein_identity_cold_including_double	ligand_permutation	28	0.08150168069518707	1.460618908479372
protein_identity_cold_including_double	ligand_permutation	29	0.11600240173721926	1.456195328271403
protein_identity_cold_including_double	ligand_permutation	30	0.05991815711814856	1.483777841375119
protein_identity_cold_including_double	ligand_permutation	31	0.08748592128752088	1.4588596137985632
protein_identity_cold_including_double	ligand_permutation	32	0.10039607372719356	1.448237437051792
protein_identity_cold_including_double	ligand_permutation	33	0.07513325854983936	1.4578222783708226
protein_identity_cold_including_double	ligand_permutation	34	0.06369044688471157	1.469347038128025
protein_identity_cold_including_double	ligand_permutation	35	0.0689967957267091	1.4861802517243934
protein_identity_cold_including_double	ligand_permutation	36	0.07264780117556366	1.4709407896707816
protein_identity_cold_including_double	ligand_permutation	37	0.083757571099462	1.4586788176485028
protein_identity_cold_including_double	ligand_permutation	38	0.07454662155265573	1.4765982720827873
protein_identity_cold_including_double	ligand_permutation	39	0.05384480814927274	1.478351324714078
protein_identity_cold_including_double	ligand_permutation	40	0.06360442082387559	1.4658684824550088
protein_identity_cold_including_double	ligand_permutation	41	0.09960290909057555	1.450581901071417
protein_identity_cold_including_double	ligand_permutation	42	0.08280952489502853	1.4671948546143132
protein_identity_cold_including_double	ligand_permutation	43	0.09266269766293322	1.4653414683542527
protein_identity_cold_including_double	ligand_permutation	44	0.07221486952984707	1.4802309265876252
protein_identity_cold_including_double	ligand_permutation	45	0.09364881556365955	1.465464885772416
protein_identity_cold_including_double	ligand_permutation	46	0.079025997176669	1.473468228500204
protein_identity_cold_including_double	ligand_permutation	47	0.09506261514412906	1.4513507389775917
protein_identity_cold_including_double	ligand_permutation	48	0.10121928373698952	1.4443270571044924
protein_identity_cold_including_double	ligand_permutation	49	0.09659746022373081	1.4508185498421269
protein_identity_cold_including_double	ligand_permutation	50	0.08359547883688492	1.4537907520711402
protein_identity_cold_including_double	ligand_permutation	51	0.08898656701212208	1.443376780348644
protein_identity_cold_including_double	ligand_permutation	52	0.10860969136193804	1.4509651295348704
protein_identity_cold_including_double	ligand_permutation	53	0.06963698371146629	1.4712569212132331
protein_identity_cold_including_double	ligand_permutation	54	0.07472886110542269	1.4668602539599174
protein_identity_cold_including_double	ligand_permutation	55	0.09384256768258226	1.4644019078612236
protein_identity_cold_including_double	ligand_permutation	56	0.10461397602874577	1.457579883888535
protein_identity_cold_including_double	ligand_permutation	57	0.13712924585900726	1.431535651039649
protein_identity_cold_including_double	ligand_permutation	58	0.08979328019789498	1.4656037074842265
protein_identity_cold_including_double	ligand_permutation	59	0.08519735474329627	1.4528934727106333
protein_identity_cold_including_double	ligand_permutation	60	0.10184802527642203	1.4491720902734002
protein_identity_cold_including_double	ligand_permutation	61	0.09138141104362854	1.4627769194098001
protein_identity_cold_including_double	ligand_permutation	62	0.08975698807135485	1.4597103985598427
protein_identity_cold_including_double	ligand_permutation	63	0.09614756263584055	1.4598520456103328
protein_identity_cold_including_double	ligand_permutation	64	0.06747178380539372	1.4758858099953427
protein_identity_cold_including_double	ligand_permutation	65	0.08509867592347363	1.4657275829743586
protein_identity_cold_including_double	ligand_permutation	66	0.056975704262499	1.4802383767267153
protein_identity_cold_including_double	ligand_permutation	67	0.1013273486309427	1.4541553946285355
protein_identity_cold_including_double	ligand_permutation	68	0.06000413928692419	1.4774846174710605
protein_identity_cold_including_double	ligand_permutation	69	0.05515599474554854	1.46987662712443
protein_identity_cold_including_double	ligand_permutation	70	0.07364228355097759	1.4631415257724218
protein_identity_cold_including_double	ligand_permutation	71	0.1196213812102439	1.4393483812980221
protein_identity_cold_including_double	ligand_permutation	72	0.06898508160166435	1.4784578205965924
protein_identity_cold_including_double	ligand_permutation	73	0.08775440581094371	1.4585896345755163
protein_identity_cold_including_double	ligand_permutation	74	0.09426269979656185	1.4680762402268244
protein_identity_cold_including_double	ligand_permutation	75	0.10874244845621928	1.4437509062601472
protein_identity_cold_including_double	ligand_permutation	76	0.09558963757128558	1.4421686685751214
protein_identity_cold_including_double	ligand_permutation	77	0.11876673416454972	1.4485955612532428
protein_identity_cold_including_double	ligand_permutation	78	0.09077651255559281	1.4538831274069939
protein_identity_cold_including_double	ligand_permutation	79	0.07631884588235638	1.4840305912203018
protein_identity_cold_including_double	ligand_permutation	80	0.1079292333079031	1.4410594868844098
protein_identity_cold_including_double	ligand_permutation	81	0.0888837800807679	1.4460512791902724
protein_identity_cold_including_double	ligand_permutation	82	0.06115840314731237	1.478271961431865
protein_identity_cold_including_double	ligand_permutation	83	0.08135316199762795	1.466466955572431
protein_identity_cold_including_double	ligand_permutation	84	0.0699042988910018	1.4727627498020688
protein_identity_cold_including_double	ligand_permutation	85	0.08805634334273751	1.470121542227341
protein_identity_cold_including_double	ligand_permutation	86	0.11266893966467033	1.450273756708766
protein_identity_cold_including_double	ligand_permutation	87	0.06022390590002416	1.4693239903426383
protein_identity_cold_including_double	ligand_permutation	88	0.09567937710113578	1.4622353025215236
protein_identity_cold_including_double	ligand_permutation	89	0.10966593926133328	1.4444587454033342
protein_identity_cold_including_double	ligand_permutation	90	0.08543139636740728	1.4679353433655131
protein_identity_cold_including_double	ligand_permutation	91	0.10775481782504849	1.446917588752791
protein_identity_cold_including_double	ligand_permutation	92	0.09165571535345898	1.4623224239018375
protein_identity_cold_including_double	ligand_permutation	93	0.07310938663861506	1.4615143589985184
protein_identity_cold_including_double	ligand_permutation	94	0.10513530151146284	1.4466135599095868
protein_identity_cold_including_double	ligand_permutation	95	0.0649175246537452	1.4647896903906887
protein_identity_cold_including_double	ligand_permutation	96	0.10883187855613168	1.4390750348810453
protein_identity_cold_including_double	ligand_permutation	97	0.11126476807314842	1.4362565720808007
protein_identity_cold_including_double	ligand_permutation	98	0.10762167463774737	1.4490445154811809
protein_identity_cold_including_double	ligand_permutation	99	0.04870930148080329	1.4846041426364402
protein_identity_cold_including_double	joint_permutation	0	0.043963477313848774	1.508362033180613
protein_identity_cold_including_double	joint_permutation	1	0.01083929355776437	1.5100519817824458
protein_identity_cold_including_double	joint_permutation	2	0.005065612521266473	1.520224716145602
protein_identity_cold_including_double	joint_permutation	3	0.06994620223156803	1.466894618248181
protein_identity_cold_including_double	joint_permutation	4	0.06845128358064516	1.4777630955586731
protein_identity_cold_including_double	joint_permutation	5	0.040217042257237406	1.4931141449458756
protein_identity_cold_including_double	joint_permutation	6	0.0018242011504980278	1.5082866728518731
protein_identity_cold_including_double	joint_permutation	7	-0.0033739725393103514	1.5184096088659498
protein_identity_cold_including_double	joint_permutation	8	-0.016380020676522146	1.534630217102524
protein_identity_cold_including_double	joint_permutation	9	0.059758181954250984	1.4963059070560984
protein_identity_cold_including_double	joint_permutation	10	-0.036009434041428395	1.5284687582946603
protein_identity_cold_including_double	joint_permutation	11	0.03653467134167933	1.501450761856122
protein_identity_cold_including_double	joint_permutation	12	0.016547807713300503	1.5173840629889186
protein_identity_cold_including_double	joint_permutation	13	0.06369878184077066	1.485735282007166
protein_identity_cold_including_double	joint_permutation	14	0.04121558168215213	1.5159506061869792
protein_identity_cold_including_double	joint_permutation	15	0.015938658515366542	1.5096112905448456
protein_identity_cold_including_double	joint_permutation	16	-0.0015459108719439805	1.5073637114859637
protein_identity_cold_including_double	joint_permutation	17	0.050705019895197254	1.4702655212728097
protein_identity_cold_including_double	joint_permutation	18	0.04963556202969155	1.4956546880536927
protein_identity_cold_including_double	joint_permutation	19	0.05984522502491486	1.488861707029321
protein_identity_cold_including_double	joint_permutation	20	0.05979781842757552	1.488335403521298
protein_identity_cold_including_double	joint_permutation	21	-0.007410466013925335	1.5154221417025286
protein_identity_cold_including_double	joint_permutation	22	0.02674434446281055	1.5014970880363825
protein_identity_cold_including_double	joint_permutation	23	0.015072041648527993	1.4909520200115731
protein_identity_cold_including_double	joint_permutation	24	-0.0037898485280275607	1.504516752906817
protein_identity_cold_including_double	joint_permutation	25	0.06072161608641928	1.4888776267306163
protein_identity_cold_including_double	joint_permutation	26	0.006099439296794023	1.515785978296511
protein_identity_cold_including_double	joint_permutation	27	-0.02866058376369624	1.540741116663007
protein_identity_cold_including_double	joint_permutation	28	0.03473641799347692	1.5101421384823446
protein_identity_cold_including_double	joint_permutation	29	0.011196490874721306	1.5189937732186658
protein_identity_cold_including_double	joint_permutation	30	0.034362955970902234	1.483294769460656
protein_identity_cold_including_double	joint_permutation	31	0.07946836153393333	1.4652743689841743
protein_identity_cold_including_double	joint_permutation	32	-0.004326254757005036	1.5004247331359768
protein_identity_cold_including_double	joint_permutation	33	0.013354760670322811	1.5199293169349692
protein_identity_cold_including_double	joint_permutation	34	-0.018247934873856286	1.5285996481525996
protein_identity_cold_including_double	joint_permutation	35	-0.005349961228580373	1.5138495521310893
protein_identity_cold_including_double	joint_permutation	36	-0.0035412905029463078	1.5166006824871
protein_identity_cold_including_double	joint_permutation	37	-0.00534153295246824	1.5041998643297219
protein_identity_cold_including_double	joint_permutation	38	0.011207097410316242	1.5088446876169768
protein_identity_cold_including_double	joint_permutation	39	-0.001830736015930495	1.5253203056942757
protein_identity_cold_including_double	joint_permutation	40	0.030992691693189342	1.5128397941416263
protein_identity_cold_including_double	joint_permutation	41	0.043139878545314814	1.4804971166567642
protein_identity_cold_including_double	joint_permutation	42	0.021990278617584354	1.50224492651627
protein_identity_cold_including_double	joint_permutation	43	-0.01458254340789994	1.5290176058681886
protein_identity_cold_including_double	joint_permutation	44	0.05486152557322858	1.4756198870955959
